Time (Day)	LVV B-X (nT)
17.91806	19837.00
17.91875	19836.90
17.91944	19836.40
17.92014	19835.90
17.92083	19834.90
17.92153	19834.80
17.92222	19833.90
17.92292	19833.40
17.92361	19833.40
17.92431	19832.80
17.92500	19833.20
17.92569	19833.50
17.92639	19833.80
17.92708	19833.30
17.92778	19833.50
17.92847	19834.00
17.92917	19834.10
17.92986	19834.20
17.93056	19834.20
17.93125	19834.20
17.93194	19834.60
17.93264	19834.20
17.93333	19834.40
17.93403	19834.00
17.93472	19833.00
17.93542	19832.90
17.93611	19833.10
17.93681	19833.30
17.93750	19833.30
17.93819	19833.20
17.93889	19833.60
17.93958	19833.70
17.94028	19833.90
17.94097	19833.80
17.94167	19834.10
17.94236	19834.30
17.94306	19834.00
17.94375	19834.60
17.94444	19834.70
17.94514	19834.70
17.94583	19834.60
17.94653	19834.40
17.94722	19834.10
17.94792	19834.20
17.94861	19834.20
17.94931	19833.70
17.95000	19834.20
17.95069	19834.20
17.95139	19833.90
17.95208	19834.00
17.95278	19834.30
17.95347	19834.40
17.95417	19834.60
17.95486	19834.80
17.95556	19835.20
17.95625	19835.40
17.95694	19835.70
17.95764	19835.80
17.95833	19835.20
17.95903	19835.90
17.95972	19835.80
17.96042	19836.00
17.96111	19836.10
17.96181	19836.40
17.96250	19836.30
17.96319	19836.40
17.96389	19836.50
17.96458	19836.90
17.96528	19837.30
17.96597	19837.80
17.96667	19837.90
17.96736	19837.90
17.96806	19837.50
17.96875	19837.40
17.96944	19837.30
17.97014	19837.50
17.97083	19837.20
17.97153	19837.50
17.97222	19837.50
17.97292	19837.10
17.97361	19837.30
17.97431	19837.20
17.97500	19837.40
17.97569	19837.30
17.97639	19837.50
17.97708	19837.50
17.97778	19838.50
17.97847	19838.50
17.97917	19837.70
17.97986	19838.20
17.98056	19838.00
17.98125	19839.00
17.98194	19838.60
17.98264	19838.80
17.98333	19839.20
17.98403	19839.40
17.98472	19839.20
17.98542	19839.10
17.98611	19838.90
17.98681	19839.10
17.98750	19839.50
17.98819	19840.00
17.98889	19839.90
17.98958	19839.60
17.99028	19839.10
17.99097	19839.60
17.99167	19839.00
17.99236	19839.90
17.99306	19839.40
17.99375	19839.70
17.99444	19839.10
17.99514	19838.80
17.99583	19839.20
17.99653	19839.50
17.99722	19839.50
17.99792	19839.60
17.99861	19840.10
17.99931	19839.70
18.00000	19839.80
18.00069	19839.80
18.00139	19840.10
18.00208	19839.50
18.00278	19839.40
18.00347	19839.40
18.00417	19839.40
18.00486	19839.50
18.00556	19839.00
18.00625	19839.50
18.00694	19839.80
18.00764	19840.10
18.00833	19839.30
18.00903	19838.60
18.00972	19839.10
18.01042	19840.30
18.01111	19839.80
18.01181	19840.30
18.01250	19839.60
18.01319	19840.00
18.01389	19839.60
18.01458	19839.70
18.01528	19838.80
18.01597	19838.00
18.01667	19837.70
18.01736	19837.80
18.01806	19837.40
18.01875	19836.50
18.01944	19836.50
18.02014	19835.90
18.02083	19836.40
18.02153	19835.40
18.02222	19835.70
18.02292	19835.10
18.02361	19835.00
18.02431	19835.40
18.02500	19835.20
18.02569	19835.20
18.02639	19835.00
18.02708	19834.40
18.02778	19834.00
18.02847	19834.00
18.02917	19834.30
18.02986	19834.30
18.03056	19834.30
18.03125	19834.20
18.03194	19834.70
18.03264	19834.50
18.03333	19834.40
18.03403	19834.50
18.03472	19834.50
18.03542	19834.70
18.03611	19833.40
18.03681	19834.00
18.03750	19833.90
18.03819	19833.80
18.03889	19833.60
18.03958	19833.20
18.04028	19833.40
18.04097	19833.90
18.04167	19834.40
18.04236	19834.10
18.04306	19834.00
18.04375	19836.10
18.04444	19835.20
18.04514	19835.70
18.04583	19835.10
18.04653	19834.70
18.04722	19836.40
18.04792	19835.90
18.04861	19835.30
18.04931	19836.00
18.05000	19836.00
18.05069	19836.30
18.05139	19836.50
18.05208	19836.30
18.05278	19836.40
18.05347	19836.50
18.05417	19836.80
18.05486	19836.20
18.05556	19836.10
18.05625	19836.10
18.05694	19836.20
18.05764	19836.30
18.05833	19836.60
18.05903	19836.70
18.05972	19837.30
18.06042	19837.40
18.06111	19836.80
18.06181	19836.60
18.06250	19837.00
18.06319	19836.70
18.06389	19836.10
18.06458	19835.90
18.06528	19836.10
18.06597	19835.80
18.06667	19835.50
18.06736	19835.60
18.06806	19835.80
18.06875	19836.10
18.06944	19836.00
18.07014	19836.10
18.07083	19836.20
18.07153	19836.30
18.07222	19836.50
18.07292	19836.40
18.07361	19836.30
18.07431	19836.40
18.07500	19836.80
18.07569	19836.60
18.07639	19836.80
18.07708	19837.00
18.07778	19837.00
18.07847	19837.90
18.07917	19837.60
18.07986	19836.70
18.08056	19836.80
18.08125	19838.90
18.08194	19840.40
18.08264	19837.60
18.08333	19837.60
18.08403	19837.50
18.08472	19837.80
18.08542	19838.60
18.08611	19837.70
18.08681	19837.50
18.08750	19837.20
18.08819	19837.20
18.08889	19837.20
18.08958	19837.70
18.09028	19837.50
18.09097	19837.50
18.09167	19837.80
18.09236	19838.10
18.09306	19838.10
18.09375	19838.30
18.09444	19838.10
18.09514	19838.00
18.09583	19838.10
18.09653	19838.00
18.09722	19837.90
18.09792	19838.30
18.09861	19838.50
18.09931	19838.40
18.10000	19838.70
18.10069	19839.00
18.10139	19839.20
18.10208	19839.00
18.10278	19838.80
18.10347	19839.00
18.10417	19838.90
18.10486	19839.40
18.10556	19839.30
18.10625	19839.40
18.10694	19839.50
18.10764	19840.20
18.10833	19839.70
18.10903	19839.00
18.10972	19839.00
18.11042	19839.90
18.11111	19838.80
18.11181	19838.80
18.11250	19838.50
18.11319	19838.80
18.11389	19839.50
18.11458	19839.10
18.11528	19839.40
18.11597	19839.30
18.11667	19839.10
18.11736	19839.60
18.11806	19839.30
18.11875	19840.10
18.11944	19839.50
18.12014	19839.40
18.12083	19839.20
18.12153	19839.10
18.12222	19839.10
18.12292	19839.00
18.12361	19838.40
18.12431	19838.70
18.12500	19839.10
18.12569	19839.40
18.12639	19839.50
18.12708	19838.90
18.12778	19839.30
18.12847	19839.60
18.12917	19839.50
18.12986	19839.50
18.13056	19839.50
18.13125	19839.80
18.13194	19839.50
18.13264	19839.70
18.13333	19839.70
18.13403	19839.90
18.13472	19840.50
18.13542	19840.10
18.13611	19840.50
18.13681	19841.20
18.13750	19841.40
18.13819	19841.20
18.13889	19841.00
18.13958	19841.00
18.14028	19840.80
18.14097	19840.90
18.14167	19840.90
18.14236	19840.80
18.14306	19840.90
18.14375	19840.50
18.14444	19839.80
18.14514	19840.10
18.14583	19840.00
18.14653	19839.90
18.14722	19839.60
18.14792	19839.20
18.14861	19840.20
18.14931	19840.30
18.15000	19840.70
18.15069	19841.00
18.15139	19841.20
18.15208	19841.40
18.15278	19840.90
18.15347	19840.60
18.15417	19840.30
18.15486	19840.70
18.15556	19841.60
18.15625	19841.80
18.15694	19842.10
18.15764	19842.40
18.15833	19842.60
18.15903	19842.90
18.15972	19843.00
18.16042	19842.90
18.16111	19843.10
18.16181	19843.00
18.16250	19842.60
18.16319	19843.10
18.16389	19843.40
18.16458	19842.90
18.16528	19843.00
18.16597	19842.10
18.16667	19842.10
18.16736	19841.20
18.16806	19841.10
18.16875	19841.50
18.16944	19842.00
18.17014	19842.20
18.17083	19841.70
18.17153	19842.40
18.17222	19842.70
18.17292	19841.70
18.17361	19841.30
18.17431	19840.20
18.17500	19841.10
18.17569	19840.60
18.17639	19840.70
18.17708	19839.70
18.17778	19840.30
18.17847	19839.60
18.17917	19839.40
18.17986	19839.90
18.18056	19840.30
18.18125	19840.70
18.18194	19839.80
18.18264	19839.80
18.18333	19840.70
18.18403	19839.90
18.18472	19840.40
18.18542	19840.30
18.18611	19839.40
18.18681	19838.90
18.18750	19839.20
18.18819	19839.50
18.18889	19839.40
18.18958	19839.30
18.19028	19839.10
18.19097	19838.90
18.19167	19839.90
18.19236	19839.50
18.19306	19839.60
18.19375	19839.70
18.19444	19839.90
18.19514	19840.10
18.19583	19839.90
18.19653	19839.70
18.19722	19839.20
18.19792	19839.20
18.19861	19839.60
18.19931	19839.20
18.20000	19839.40
18.20069	19838.80
18.20139	19838.80
18.20208	19838.70
18.20278	19838.80
18.20347	19838.80
18.20417	19839.30
18.20486	19839.10
18.20556	19839.10
18.20625	19838.80
18.20694	19839.40
18.20764	19838.80
18.20833	19838.50
18.20903	19838.60
18.20972	19839.40
18.21042	19838.70
18.21111	19838.80
18.21181	19838.60
18.21250	19839.30
18.21319	19839.30
18.21389	19839.60
18.21458	19839.20
18.21528	19839.50
18.21597	19839.50
18.21667	19839.70
18.21736	19839.50
18.21806	19839.80
18.21875	19839.20
18.21944	19839.20
18.22014	19839.00
18.22083	19839.00
18.22153	19838.70
18.22222	19839.40
18.22292	19839.50
18.22361	19839.70
18.22431	19840.10
18.22500	19840.40
18.22569	19840.40
18.22639	19840.30
18.22708	19839.80
18.22778	19840.10
18.22847	19839.90
18.22917	19839.60
18.22986	19839.50
18.23056	19840.10
18.23125	19841.00
18.23194	19840.60
18.23264	19840.50
18.23333	19840.80
18.23403	19840.80
18.23472	19840.20
18.23542	19840.00
18.23611	19838.10
18.23681	19838.60
18.23750	19838.90
18.23819	19838.80
18.23889	19838.20
18.23958	19838.10
18.24028	19838.60
18.24097	19839.00
18.24167	19838.20
18.24236	19838.00
18.24306	19838.50
18.24375	19838.10
18.24444	19838.30
18.24514	19838.50
18.24583	19838.30
18.24653	19839.10
18.24722	19839.30
18.24792	19839.30
18.24861	19838.90
18.24931	19838.70
18.25000	19838.90
18.25069	19838.70
18.25139	19839.10
18.25208	19839.20
18.25278	19839.00
18.25347	19838.70
18.25417	19839.10
18.25486	19839.00
18.25556	19838.80
18.25625	19838.90
18.25694	19838.60
18.25764	19839.30
18.25833	19838.30
18.25903	19837.90
18.25972	19838.10
18.26042	19838.30
18.26111	19838.60
18.26181	19838.40
18.26250	19838.00
18.26319	19839.00
18.26389	19839.10
18.26458	19839.00
18.26528	19839.10
18.26597	19839.60
18.26667	19840.10
18.26736	19840.10
18.26806	19839.90
18.26875	19840.00
18.26944	19840.10
18.27014	19840.10
18.27083	19839.60
18.27153	19839.10
18.27222	19839.20
18.27292	19839.30
18.27361	19839.70
18.27431	19840.60
18.27500	19840.70
18.27569	19840.60
18.27639	19841.10
18.27708	19841.30
18.27778	19840.80
18.27847	19840.60
18.27917	19841.50
18.27986	19841.60
18.28056	19840.90
18.28125	19841.50
18.28194	19841.20
18.28264	19841.10
18.28333	19841.40
18.28403	19841.40
18.28472	19841.20
18.28542	19841.20
18.28611	19841.30
18.28681	19841.10
18.28750	19840.80
18.28819	19840.60
18.28889	19840.80
18.28958	19840.90
18.29028	19840.40
18.29097	19839.90
18.29167	19839.60
18.29236	19839.30
18.29306	19839.30
18.29375	19839.10
18.29444	19839.50
18.29514	19840.10
18.29583	19839.70
18.29653	19839.70
18.29722	19839.70
18.29792	19839.40
18.29861	19839.20
18.29931	19838.40
18.30000	19838.00
18.30069	19837.60
18.30139	19838.00
18.30208	19838.00
18.30278	19837.50
18.30347	19837.20
18.30417	19837.20
18.30486	19837.20
18.30556	19837.20
18.30625	19836.90
18.30694	19836.80
18.30764	19836.80
18.30833	19837.10
18.30903	19837.20
18.30972	19836.70
18.31042	19837.00
18.31111	19836.90
18.31181	19837.10
18.31250	19836.60
18.31319	19836.30
18.31389	19836.60
18.31458	19835.80
18.31528	19835.90
18.31597	19835.60
18.31667	19835.10
18.31736	19835.40
18.31806	19835.50
18.31875	19834.90
18.31944	19834.60
18.32014	19834.50
18.32083	19834.60
18.32153	19834.20
18.32222	19833.40
18.32292	19833.70
18.32361	19833.90
18.32431	19833.50
18.32500	19833.20
18.32569	19833.70
18.32639	19833.80
18.32708	19833.60
18.32778	19833.50
18.32847	19833.30
18.32917	19832.20
18.32986	19832.20
18.33056	19831.50
18.33125	19831.10
18.33194	19830.90
18.33264	19831.30
18.33333	19830.70
18.33403	19830.90
18.33472	19831.00
18.33542	19830.60
18.33611	19829.50
18.33681	19829.20
18.33750	19829.30
18.33819	19829.50
18.33889	19829.10
18.33958	19828.50
18.34028	19827.50
18.34097	19827.80
18.34167	19828.20
18.34236	19827.10
18.34306	19826.00
18.34375	19826.30
18.34444	19827.00
18.34514	19826.90
18.34583	19826.30
18.34653	19826.50
18.34722	19825.00
18.34792	19824.60
18.34861	19825.40
18.34931	19825.20
18.35000	19825.50
18.35069	19824.60
18.35139	19824.40
18.35208	19825.50
18.35278	19825.50
18.35347	19823.90
18.35417	19823.70
18.35486	19823.30
18.35556	19823.40
18.35625	19822.70
18.35694	19821.70
18.35764	19822.00
18.35833	19821.90
18.35903	19822.30
18.35972	19822.50
18.36042	19821.60
18.36111	19821.70
18.36181	19822.10
18.36250	19821.70
18.36319	19821.30
18.36389	19820.90
18.36458	19820.50
18.36528	19821.10
18.36597	19821.00
18.36667	19820.50
18.36736	19819.40
18.36806	19818.70
18.36875	19818.70
18.36944	19818.30
18.37014	19817.60
18.37083	19818.40
18.37153	19817.90
18.37222	19817.50
18.37292	19817.90
18.37361	19819.30
18.37431	19820.00
18.37500	19819.30
18.37569	19819.30
18.37639	19820.10
18.37708	19819.30
18.37778	19818.10
18.37847	19817.90
18.37917	19817.50
18.37986	19817.20
18.38056	19816.20
18.38125	19814.60
18.38194	19814.70
18.38264	19813.70
18.38333	19812.70
18.38403	19812.60
18.38472	19813.10
18.38542	19814.20
18.38611	19815.40
18.38681	19816.20
18.38750	19816.10
18.38819	19816.40
18.38889	19816.30
18.38958	19816.90
18.39028	19816.90
18.39097	19816.30
18.39167	19816.00
18.39236	19816.10
18.39306	19814.90
18.39375	19814.50
18.39444	19813.60
18.39514	19813.90
18.39583	19813.10
18.39653	19813.20
18.39722	19813.10
18.39792	19812.90
18.39861	19813.00
18.39931	19814.00
18.40000	19814.50
18.40069	19814.20
18.40139	19813.60
18.40208	19813.40
18.40278	19813.20
18.40347	19812.60
18.40417	19812.10
18.40486	19812.50
18.40556	19812.40
18.40625	19812.90
18.40694	19813.20
18.40764	19812.70
18.40833	19812.80
18.40903	19813.50
18.40972	19813.60
18.41042	19813.20
18.41111	19812.50
18.41181	19811.80
18.41250	19811.50
18.41319	19811.00
18.41389	19811.20
18.41458	19810.90
18.41528	19811.60
18.41597	19812.40
18.41667	19812.30
18.41736	19812.50
18.41806	19811.40
18.41875	19810.20
18.41944	19810.80
18.42014	19810.40
18.42083	19809.60
18.42153	19809.60
18.42222	19809.00
18.42292	19809.40
18.42361	19811.20
18.42431	19812.60
18.42500	19812.70
18.42569	19812.90
18.42639	19812.30
18.42708	19811.90
18.42778	19811.80
18.42847	19811.80
18.42917	19811.40
18.42986	19811.30
18.43056	19811.90
18.43125	19812.50
18.43194	19812.80
18.43264	19813.70
18.43333	19813.10
18.43403	19813.10
18.43472	19812.70
18.43542	19812.60
18.43611	19812.40
18.43681	19813.30
18.43750	19813.10
18.43819	19812.90
18.43889	19812.70
18.43958	19813.20
18.44028	19813.10
18.44097	19814.40
18.44167	19814.90
18.44236	19815.20
18.44306	19814.90
18.44375	19814.30
18.44444	19814.00
18.44514	19813.80
18.44583	19814.40
18.44653	19814.50
18.44722	19815.10
18.44792	19815.50
18.44861	19815.90
18.44931	19816.00
18.45000	19816.40
18.45069	19816.90
18.45139	19816.70
18.45208	19816.00
18.45278	19816.30
18.45347	19815.90
18.45417	19815.60
18.45486	19814.80
18.45556	19814.80
18.45625	19815.50
18.45694	19816.30
18.45764	19817.30
18.45833	19818.00
18.45903	19819.10
18.45972	19819.30
18.46042	19819.20
18.46111	19819.30
18.46181	19819.20
18.46250	19819.10
18.46319	19818.80
18.46389	19818.20
18.46458	19817.80
18.46528	19817.20
18.46597	19818.30
18.46667	19818.30
18.46736	19818.80
18.46806	19819.10
18.46875	19819.70
18.46944	19821.10
18.47014	19822.00
18.47083	19822.00
18.47153	19822.70
18.47222	19823.10
18.47292	19823.20
18.47361	19823.70
18.47431	19823.60
18.47500	19823.70
18.47569	19823.70
18.47639	19823.90
18.47708	19824.20
18.47778	19824.30
18.47847	19824.30
18.47917	19824.10
18.47986	19824.30
18.48056	19823.80
18.48125	19823.50
18.48194	19823.70
18.48264	19823.30
18.48333	19823.40
18.48403	19823.50
18.48472	19823.00
18.48542	19823.10
18.48611	19823.70
18.48681	19824.50
18.48750	19825.10
18.48819	19825.20
18.48889	19825.20
18.48958	19825.40
18.49028	19825.90
18.49097	19825.70
18.49167	19826.00
18.49236	19825.90
18.49306	19825.90
18.49375	19825.30
18.49444	19825.20
18.49514	19825.60
18.49583	19825.40
18.49653	19824.90
18.49722	19825.40
18.49792	19825.70
18.49861	19826.80
18.49931	19827.00
18.50000	19826.40
18.50069	19827.10
18.50139	19827.60
18.50208	19827.50
18.50278	19826.90
18.50347	19826.80
18.50417	19827.30
18.50486	19828.50
18.50556	19828.30
18.50625	19828.30
18.50694	19829.00
18.50764	19829.30
18.50833	19829.20
18.50903	19829.70
18.50972	19829.40
18.51042	19828.60
18.51111	19828.10
18.51181	19827.50
18.51250	19826.70
18.51319	19826.40
18.51389	19826.20
18.51458	19826.30
18.51528	19826.50
18.51597	19827.00
18.51667	19827.70
18.51736	19827.50
18.51806	19827.60
18.51875	19827.80
18.51944	19828.40
18.52014	19828.20
18.52083	19828.10
18.52153	19828.20
18.52222	19828.40
18.52292	19829.00
18.52361	19828.90
18.52431	19828.80
18.52500	19827.80
18.52569	19827.10
18.52639	19827.30
18.52708	19827.10
18.52778	19827.20
18.52847	19827.40
18.52917	19827.60
18.52986	19827.20
18.53056	19827.60
18.53125	19826.70
18.53194	19826.60
18.53264	19826.90
18.53333	19827.30
18.53403	19827.30
18.53472	19827.20
18.53542	19827.30
18.53611	19827.70
18.53681	19827.90
18.53750	19827.80
18.53819	19827.80
18.53889	19826.90
18.53958	19826.80
18.54028	19826.70
18.54097	19826.60
18.54167	19826.00
18.54236	19826.50
18.54306	19827.40
18.54375	19827.40
18.54444	19827.40
18.54514	19827.60
18.54583	19827.70
18.54653	19826.50
18.54722	19826.10
18.54792	19825.60
18.54861	19826.10
18.54931	19825.90
18.55000	19824.40
18.55069	19824.20
18.55139	19824.60
18.55208	19824.90
18.55278	19825.30
18.55347	19825.60
18.55417	19825.40
18.55486	19825.00
18.55556	19824.60
18.55625	19824.00
18.55694	19823.80
18.55764	19823.60
18.55833	19823.20
18.55903	19822.90
18.55972	19823.10
18.56042	19822.70
18.56111	19822.50
18.56181	19823.50
18.56250	19823.00
18.56319	19823.50
18.56389	19823.80
18.56458	19823.70
18.56528	19822.70
18.56597	19822.60
18.56667	19822.70
18.56736	19822.80
18.56806	19823.40
18.56875	19823.50
18.56944	19824.10
18.57014	19824.30
18.57083	19824.10
18.57153	19823.90
18.57222	19823.80
18.57292	19823.90
18.57361	19823.70
18.57431	19823.60
18.57500	19823.80
18.57569	19823.90
18.57639	19824.00
18.57708	19824.50
18.57778	19824.40
18.57847	19824.40
18.57917	19825.10
18.57986	19825.30
18.58056	19825.10
18.58125	19824.80
18.58194	19824.60
18.58264	19825.20
18.58333	19825.30
18.58403	19825.90
18.58472	19826.10
18.58542	19826.40
18.58611	19826.10
18.58681	19826.60
18.58750	19826.20
18.58819	19826.30
18.58889	19826.40
18.58958	19826.40
18.59028	19826.60
18.59097	19826.40
18.59167	19826.60
18.59236	19827.10
18.59306	19827.20
18.59375	19827.20
18.59444	19827.80
18.59514	19828.50
18.59583	19828.20
18.59653	19828.20
18.59722	19828.30
18.59792	19829.30
18.59861	19829.10
18.59931	19829.50
18.60000	19829.70
18.60069	19829.80
18.60139	19830.30
18.60208	19830.70
18.60278	19830.70
18.60347	19830.30
18.60417	19830.20
18.60486	19829.70
18.60556	19830.10
18.60625	19830.10
18.60694	19831.90
18.60764	19832.30
18.60833	19832.20
18.60903	19832.20
18.60972	19832.20
18.61042	19832.60
18.61111	19832.50
18.61181	19831.10
18.61250	19830.90
18.61319	19830.70
18.61389	19830.70
18.61458	19830.40
18.61528	19830.50
18.61597	19830.40
18.61667	19830.20
18.61736	19831.40
18.61806	19831.50
18.61875	19831.00
18.61944	19830.60
18.62014	19830.40
18.62083	19830.20
18.62153	19829.60
18.62222	19829.30
18.62292	19830.70
18.62361	19830.90
18.62431	19830.30
18.62500	19829.90
18.62569	19830.00
18.62639	19830.20
18.62708	19830.80
18.62778	19830.20
18.62847	19829.00
18.62917	19830.30
18.62986	19831.30
18.63056	19831.10
18.63125	19831.60
18.63194	19832.00
18.63264	19831.80
18.63333	19832.00
18.63403	19833.00
18.63472	19831.40
18.63542	19831.30
18.63611	19831.80
18.63681	19832.30
18.63750	19833.10
18.63819	19833.10
18.63889	19832.40
18.63958	19832.70
18.64028	19832.80
18.64097	19832.40
18.64167	19832.20
18.64236	19833.00
18.64306	19833.10
18.64375	19832.90
18.64444	19834.00
18.64514	19832.90
18.64583	19833.00
18.64653	19833.20
18.64722	19833.40
18.64792	19832.60
18.64861	19832.50
18.64931	19831.90
18.65000	19832.50
18.65069	19832.30
18.65139	19832.30
18.65208	19832.20
18.65278	19831.20
18.65347	19831.00
18.65417	19831.80
18.65486	19832.10
18.65556	19832.40
18.65625	19832.70
18.65694	19832.80
18.65764	19831.70
18.65833	19832.50
18.65903	19833.20
18.65972	19833.80
18.66042	19833.40
18.66111	19832.80
18.66181	19833.20
18.66250	19833.60
18.66319	19833.10
18.66389	19832.10
18.66458	19831.90
18.66528	19833.20
18.66597	19832.70
18.66667	19832.60
18.66736	19831.70
18.66806	19832.50
18.66875	19832.30
18.66944	19831.00
18.67014	19830.90
18.67083	19832.30
18.67153	19831.60
18.67222	19831.30
18.67292	19831.50
18.67361	19831.70
18.67431	19830.70
18.67500	19829.90
18.67569	19829.90
18.67639	19829.30
18.67708	19829.50
18.67778	19829.50
18.67847	19830.20
18.67917	19830.30
18.67986	19830.30
18.68056	19830.00
18.68125	19830.10
18.68194	19830.20
18.68264	19830.40
