Time (Day)	LVV B-Y (nT)
18.11667	2204.00
18.11736	2204.10
18.11806	2204.00
18.11875	2203.80
18.11944	2203.70
18.12014	2203.60
18.12083	2203.60
18.12153	2203.50
18.12222	2203.30
18.12292	2202.90
18.12361	2203.00
18.12431	2202.80
18.12500	2202.50
18.12569	2202.80
18.12639	2203.00
18.12708	2203.40
18.12778	2203.70
18.12847	2204.00
18.12917	2204.20
18.12986	2204.40
18.13056	2204.40
18.13125	2204.20
18.13194	2204.50
18.13264	2204.20
18.13333	2203.80
18.13403	2203.70
18.13472	2204.10
18.13542	2203.80
18.13611	2203.70
18.13681	2203.70
18.13750	2203.80
18.13819	2203.40
18.13889	2203.80
18.13958	2203.60
18.14028	2203.20
18.14097	2203.40
18.14167	2204.30
18.14236	2204.70
18.14306	2204.00
18.14375	2204.50
18.14444	2205.80
18.14514	2205.80
18.14583	2206.00
18.14653	2205.30
18.14722	2205.30
18.14792	2205.80
18.14861	2205.10
18.14931	2204.70
18.15000	2203.90
18.15069	2203.30
18.15139	2202.60
18.15208	2202.60
18.15278	2202.70
18.15347	2203.30
18.15417	2206.80
18.15486	2206.40
18.15556	2206.90
18.15625	2207.10
18.15694	2207.20
18.15764	2206.90
18.15833	2206.60
18.15903	2208.80
18.15972	2207.80
18.16042	2207.40
18.16111	2207.40
18.16181	2207.00
18.16250	2206.80
18.16319	2206.90
18.16389	2208.90
18.16458	2206.00
18.16528	2205.70
18.16597	2205.50
18.16667	2208.00
18.16736	2207.10
18.16806	2208.00
18.16875	2209.00
18.16944	2208.30
18.17014	2208.40
18.17083	2207.50
18.17153	2207.50
18.17222	2208.30
18.17292	2207.40
18.17361	2207.60
18.17431	2207.00
18.17500	2208.00
18.17569	2207.40
18.17639	2207.20
18.17708	2207.00
18.17778	2207.80
18.17847	2206.70
18.17917	2207.20
18.17986	2207.10
18.18056	2206.80
18.18125	2207.10
18.18194	2206.30
18.18264	2206.50
18.18333	2206.50
18.18403	2206.50
18.18472	2206.60
18.18542	2206.60
18.18611	2207.00
18.18681	2207.40
18.18750	2207.50
18.18819	2207.10
18.18889	2207.20
18.18958	2207.50
18.19028	2207.40
18.19097	2207.10
18.19167	2206.90
18.19236	2207.30
18.19306	2207.00
18.19375	2207.10
18.19444	2207.20
18.19514	2207.10
18.19583	2207.10
18.19653	2207.10
18.19722	2207.70
18.19792	2208.20
18.19861	2207.70
18.19931	2207.80
18.20000	2207.80
18.20069	2208.10
18.20139	2208.60
18.20208	2208.30
18.20278	2208.40
18.20347	2208.70
18.20417	2209.50
18.20486	2208.50
18.20556	2208.50
18.20625	2208.90
18.20694	2209.00
18.20764	2209.10
18.20833	2208.60
18.20903	2208.70
18.20972	2209.00
18.21042	2209.00
18.21111	2209.00
18.21181	2209.00
18.21250	2209.10
18.21319	2209.20
18.21389	2209.40
18.21458	2210.20
18.21528	2210.00
18.21597	2208.80
18.21667	2208.60
18.21736	2208.70
18.21806	2208.80
18.21875	2209.30
18.21944	2210.50
18.22014	2209.70
18.22083	2209.40
18.22153	2209.30
18.22222	2210.40
18.22292	2210.40
18.22361	2209.60
18.22431	2209.70
18.22500	2211.10
18.22569	2211.20
18.22639	2210.90
18.22708	2210.70
18.22778	2211.00
18.22847	2211.00
18.22917	2211.30
18.22986	2212.10
18.23056	2212.40
18.23125	2212.30
18.23194	2211.90
18.23264	2212.10
18.23333	2212.70
18.23403	2213.20
18.23472	2213.30
18.23542	2213.00
18.23611	2212.70
18.23681	2212.60
18.23750	2212.60
18.23819	2212.60
18.23889	2212.50
18.23958	2212.40
18.24028	2212.50
18.24097	2212.60
18.24167	2212.60
18.24236	2212.60
18.24306	2211.90
18.24375	2213.30
18.24444	2213.60
18.24514	2213.50
18.24583	2213.50
18.24653	2213.40
18.24722	2213.50
18.24792	2213.80
18.24861	2213.80
18.24931	2213.90
18.25000	2213.30
18.25069	2212.90
18.25139	2213.70
18.25208	2213.70
18.25278	2213.80
18.25347	2213.90
18.25417	2213.90
18.25486	2214.10
18.25556	2214.00
18.25625	2213.70
18.25694	2213.10
18.25764	2213.00
18.25833	2212.50
18.25903	2212.20
18.25972	2212.50
18.26042	2212.40
18.26111	2212.50
18.26181	2212.60
18.26250	2212.70
18.26319	2214.00
18.26389	2214.20
18.26458	2214.60
18.26528	2214.80
18.26597	2214.80
18.26667	2214.10
18.26736	2213.30
18.26806	2213.30
18.26875	2213.50
18.26944	2213.60
18.27014	2213.40
18.27083	2214.40
18.27153	2215.10
18.27222	2215.70
18.27292	2216.90
18.27361	2217.50
18.27431	2217.70
18.27500	2217.40
18.27569	2217.10
18.27639	2216.60
18.27708	2216.50
18.27778	2216.60
18.27847	2216.50
18.27917	2216.80
18.27986	2217.00
18.28056	2216.50
18.28125	2216.80
18.28194	2217.10
18.28264	2217.00
18.28333	2217.10
18.28403	2217.40
18.28472	2217.50
18.28542	2217.60
18.28611	2217.60
18.28681	2218.30
18.28750	2219.10
18.28819	2219.40
18.28889	2218.50
18.28958	2218.10
18.29028	2218.00
18.29097	2218.40
18.29167	2218.10
18.29236	2218.10
18.29306	2218.50
18.29375	2218.40
18.29444	2218.80
18.29514	2218.80
18.29583	2219.00
18.29653	2218.30
18.29722	2217.60
18.29792	2217.80
18.29861	2217.10
18.29931	2217.10
18.30000	2217.70
18.30069	2218.00
18.30139	2218.20
18.30208	2217.80
18.30278	2217.40
18.30347	2217.60
18.30417	2217.30
18.30486	2217.20
18.30556	2217.90
18.30625	2218.30
18.30694	2218.40
18.30764	2217.90
18.30833	2217.90
18.30903	2217.70
18.30972	2217.30
18.31042	2217.30
18.31111	2217.30
18.31181	2216.90
18.31250	2216.60
18.31319	2216.80
18.31389	2216.70
18.31458	2217.00
18.31528	2217.50
18.31597	2217.10
18.31667	2216.60
18.31736	2217.00
18.31806	2216.80
18.31875	2217.00
18.31944	2217.20
18.32014	2217.00
18.32083	2216.80
18.32153	2217.40
18.32222	2218.30
18.32292	2217.30
18.32361	2217.00
18.32431	2217.20
18.32500	2218.40
18.32569	2216.90
18.32639	2216.10
18.32708	2216.30
18.32778	2216.70
18.32847	2216.50
18.32917	2216.60
18.32986	2215.90
18.33056	2216.20
18.33125	2216.40
18.33194	2216.80
18.33264	2216.60
18.33333	2216.30
18.33403	2216.00
18.33472	2215.40
18.33542	2215.20
18.33611	2216.10
18.33681	2216.20
18.33750	2215.60
18.33819	2215.00
18.33889	2214.60
18.33958	2215.00
18.34028	2215.70
18.34097	2215.30
18.34167	2214.80
18.34236	2214.90
18.34306	2215.00
18.34375	2215.30
18.34444	2215.00
18.34514	2214.40
18.34583	2214.60
18.34653	2214.60
18.34722	2215.30
18.34792	2214.80
18.34861	2213.60
18.34931	2213.10
18.35000	2213.10
18.35069	2213.60
18.35139	2213.30
18.35208	2213.20
18.35278	2213.00
18.35347	2212.10
18.35417	2211.80
18.35486	2211.80
18.35556	2212.50
18.35625	2213.00
18.35694	2212.60
18.35764	2211.90
18.35833	2211.50
18.35903	2211.20
18.35972	2210.20
18.36042	2209.50
18.36111	2209.10
18.36181	2208.60
18.36250	2208.50
18.36319	2208.70
18.36389	2208.80
18.36458	2208.00
18.36528	2207.70
18.36597	2207.20
18.36667	2206.80
18.36736	2207.30
18.36806	2207.30
18.36875	2207.00
18.36944	2206.90
18.37014	2207.10
18.37083	2207.10
18.37153	2207.70
18.37222	2207.40
18.37292	2206.60
18.37361	2205.70
18.37431	2205.00
18.37500	2204.60
18.37569	2204.00
18.37639	2203.30
18.37708	2203.40
18.37778	2203.60
18.37847	2203.00
18.37917	2203.00
18.37986	2203.70
18.38056	2204.60
18.38125	2205.70
18.38194	2206.30
18.38264	2206.40
18.38333	2206.70
18.38403	2207.30
18.38472	2207.00
18.38542	2206.30
18.38611	2204.30
18.38681	2203.80
18.38750	2203.40
18.38819	2203.20
18.38889	2202.90
18.38958	2202.20
18.39028	2201.60
18.39097	2201.60
18.39167	2201.60
18.39236	2201.40
18.39306	2201.50
18.39375	2201.50
18.39444	2202.20
18.39514	2202.60
18.39583	2203.20
18.39653	2202.60
18.39722	2202.50
18.39792	2202.70
18.39861	2202.90
18.39931	2202.90
18.40000	2202.30
18.40069	2202.90
18.40139	2203.30
18.40208	2203.60
18.40278	2203.60
18.40347	2203.70
18.40417	2203.30
18.40486	2202.90
18.40556	2202.50
18.40625	2201.80
18.40694	2201.30
18.40764	2201.30
18.40833	2201.20
18.40903	2200.60
18.40972	2200.10
18.41042	2200.00
18.41111	2199.80
18.41181	2200.10
18.41250	2199.60
18.41319	2199.50
18.41389	2199.00
18.41458	2198.90
18.41528	2198.70
18.41597	2198.30
18.41667	2198.50
18.41736	2197.80
18.41806	2199.00
18.41875	2199.90
18.41944	2198.00
18.42014	2198.20
18.42083	2199.00
18.42153	2199.20
18.42222	2199.20
18.42292	2199.80
18.42361	2197.70
18.42431	2196.30
18.42500	2198.10
18.42569	2196.80
18.42639	2196.50
18.42708	2195.80
18.42778	2195.80
18.42847	2195.80
18.42917	2196.10
18.42986	2195.90
18.43056	2195.60
18.43125	2195.20
18.43194	2194.70
18.43264	2193.90
18.43333	2193.80
18.43403	2194.00
18.43472	2193.70
18.43542	2193.80
18.43611	2193.90
18.43681	2193.50
18.43750	2193.00
18.43819	2192.40
18.43889	2192.50
18.43958	2192.50
18.44028	2192.60
18.44097	2192.50
18.44167	2192.10
18.44236	2191.90
18.44306	2191.90
18.44375	2192.20
18.44444	2192.30
18.44514	2192.30
18.44583	2191.60
18.44653	2191.20
18.44722	2190.90
18.44792	2190.90
18.44861	2191.10
18.44931	2191.30
18.45000	2191.00
18.45069	2190.70
18.45139	2190.10
18.45208	2190.20
18.45278	2189.60
18.45347	2189.00
18.45417	2188.80
18.45486	2188.90
18.45556	2188.90
18.45625	2188.20
18.45694	2187.80
18.45764	2187.50
18.45833	2187.10
18.45903	2186.80
18.45972	2186.00
18.46042	2185.50
18.46111	2185.10
18.46181	2184.40
18.46250	2184.00
18.46319	2183.60
18.46389	2183.90
18.46458	2184.20
18.46528	2184.50
18.46597	2184.50
18.46667	2184.50
18.46736	2184.20
18.46806	2183.90
18.46875	2183.60
18.46944	2183.20
18.47014	2182.60
18.47083	2181.80
18.47153	2181.90
18.47222	2181.80
18.47292	2182.00
18.47361	2181.40
18.47431	2182.20
18.47500	2182.80
18.47569	2183.60
18.47639	2182.90
18.47708	2182.90
18.47778	2182.10
18.47847	2182.20
18.47917	2182.70
18.47986	2183.10
18.48056	2183.10
18.48125	2182.90
18.48194	2182.70
18.48264	2183.60
18.48333	2184.60
18.48403	2185.20
18.48472	2186.00
18.48542	2186.10
18.48611	2186.50
18.48681	2186.30
18.48750	2186.00
18.48819	2185.80
18.48889	2185.60
18.48958	2185.40
18.49028	2185.50
18.49097	2185.30
18.49167	2185.10
18.49236	2185.40
18.49306	2185.10
18.49375	2184.30
18.49444	2184.80
18.49514	2185.50
18.49583	2185.20
18.49653	2185.50
18.49722	2185.60
18.49792	2185.00
18.49861	2184.40
18.49931	2184.10
18.50000	2184.30
18.50069	2184.20
18.50139	2183.80
18.50208	2183.40
18.50278	2183.70
18.50347	2184.60
18.50417	2184.50
18.50486	2184.60
18.50556	2184.50
18.50625	2183.90
18.50694	2183.20
18.50764	2183.80
18.50833	2184.60
18.50903	2184.10
18.50972	2183.80
18.51042	2183.60
18.51111	2183.80
18.51181	2184.50
18.51250	2185.00
18.51319	2185.20
18.51389	2185.40
18.51458	2186.00
18.51528	2186.50
18.51597	2186.50
18.51667	2186.70
18.51736	2186.70
18.51806	2186.60
18.51875	2187.30
18.51944	2187.80
18.52014	2187.70
18.52083	2187.30
18.52153	2187.50
18.52222	2187.80
18.52292	2187.40
18.52361	2187.40
18.52431	2188.30
18.52500	2189.60
18.52569	2189.70
18.52639	2189.40
18.52708	2189.20
18.52778	2189.10
18.52847	2189.10
18.52917	2188.90
18.52986	2189.00
18.53056	2189.50
18.53125	2190.40
18.53194	2190.90
18.53264	2191.20
18.53333	2191.40
18.53403	2191.90
18.53472	2192.20
18.53542	2192.20
18.53611	2192.70
18.53681	2193.10
18.53750	2193.10
18.53819	2193.00
18.53889	2193.90
18.53958	2194.60
18.54028	2194.70
18.54097	2194.40
18.54167	2194.40
18.54236	2194.60
18.54306	2194.00
18.54375	2193.70
18.54444	2194.10
18.54514	2193.50
18.54583	2192.90
18.54653	2193.70
18.54722	2194.20
18.54792	2194.30
18.54861	2193.40
18.54931	2192.90
18.55000	2192.40
18.55069	2191.70
18.55139	2191.10
18.55208	2190.80
18.55278	2190.60
18.55347	2190.50
18.55417	2190.80
18.55486	2191.10
18.55556	2191.30
18.55625	2191.90
18.55694	2192.20
18.55764	2192.20
18.55833	2192.20
18.55903	2192.70
18.55972	2193.10
18.56042	2193.40
18.56111	2193.70
18.56181	2193.50
18.56250	2193.50
18.56319	2193.40
18.56389	2193.60
18.56458	2193.70
18.56528	2194.00
18.56597	2194.30
18.56667	2194.60
18.56736	2194.90
18.56806	2195.00
18.56875	2195.50
18.56944	2195.80
18.57014	2196.10
18.57083	2196.50
18.57153	2197.00
18.57222	2197.20
18.57292	2197.40
18.57361	2197.30
18.57431	2197.30
18.57500	2197.60
18.57569	2198.10
18.57639	2198.10
18.57708	2197.90
18.57778	2197.80
18.57847	2197.70
18.57917	2197.60
18.57986	2197.60
18.58056	2197.40
18.58125	2197.40
18.58194	2197.40
18.58264	2197.20
18.58333	2197.00
18.58403	2197.00
18.58472	2197.00
18.58542	2197.20
18.58611	2197.20
18.58681	2197.20
18.58750	2197.40
18.58819	2197.40
18.58889	2197.40
18.58958	2197.50
18.59028	2197.40
18.59097	2197.50
18.59167	2197.40
18.59236	2197.20
18.59306	2197.20
18.59375	2197.20
18.59444	2197.10
18.59514	2197.20
18.59583	2197.50
18.59653	2197.50
18.59722	2197.40
18.59792	2197.60
18.59861	2197.80
18.59931	2197.90
18.60000	2197.90
18.60069	2197.80
18.60139	2198.00
18.60208	2198.20
18.60278	2198.50
18.60347	2198.50
18.60417	2198.50
18.60486	2198.90
18.60556	2199.00
18.60625	2198.60
18.60694	2197.40
18.60764	2197.40
18.60833	2197.50
18.60903	2197.60
18.60972	2197.60
18.61042	2197.60
18.61111	2197.30
18.61181	2197.00
18.61250	2197.40
18.61319	2197.50
18.61389	2197.50
18.61458	2197.70
18.61528	2197.50
18.61597	2197.40
18.61667	2197.90
18.61736	2197.30
18.61806	2197.40
18.61875	2197.30
18.61944	2197.20
18.62014	2197.30
18.62083	2197.40
18.62153	2197.50
18.62222	2197.70
18.62292	2197.70
18.62361	2197.80
18.62431	2198.00
18.62500	2197.80
18.62569	2197.60
18.62639	2197.80
18.62708	2198.20
18.62778	2198.50
18.62847	2198.40
18.62917	2198.60
18.62986	2198.90
18.63056	2199.30
18.63125	2199.30
18.63194	2199.90
18.63264	2200.80
18.63333	2200.40
18.63403	2201.00
18.63472	2201.60
18.63542	2201.10
18.63611	2200.10
18.63681	2200.20
18.63750	2200.70
18.63819	2200.00
18.63889	2200.70
18.63958	2200.40
18.64028	2201.00
18.64097	2202.30
18.64167	2202.50
18.64236	2200.30
18.64306	2200.10
18.64375	2201.30
18.64444	2200.60
18.64514	2200.20
18.64583	2200.00
18.64653	2199.80
18.64722	2199.90
18.64792	2200.00
18.64861	2200.20
18.64931	2200.40
18.65000	2200.80
18.65069	2200.80
18.65139	2200.70
18.65208	2201.00
18.65278	2201.10
18.65347	2201.30
18.65417	2201.40
18.65486	2201.50
18.65556	2201.30
18.65625	2201.40
18.65694	2201.40
18.65764	2201.40
18.65833	2201.30
18.65903	2200.90
18.65972	2201.40
18.66042	2201.50
18.66111	2201.50
18.66181	2201.40
18.66250	2201.50
18.66319	2201.50
18.66389	2201.50
18.66458	2202.00
18.66528	2201.50
18.66597	2201.30
18.66667	2202.10
18.66736	2201.60
18.66806	2201.20
18.66875	2201.20
18.66944	2201.60
18.67014	2201.40
18.67083	2201.10
18.67153	2201.10
18.67222	2201.70
18.67292	2201.20
18.67361	2201.00
18.67431	2201.30
18.67500	2202.60
18.67569	2202.90
18.67639	2205.50
18.67708	2205.80
18.67778	2205.60
18.67847	2201.90
18.67917	2202.30
18.67986	2202.80
18.68056	2203.10
18.68125	2203.70
18.68194	2203.90
18.68264	2203.50
18.68333	2203.50
18.68403	2203.30
18.68472	2204.00
18.68542	2204.50
18.68611	2203.40
18.68681	2203.40
18.68750	2204.00
18.68819	2204.40
18.68889	2204.00
18.68958	2204.30
18.69028	2204.20
18.69097	2203.90
18.69167	2202.30
18.69236	2202.30
18.69306	2202.50
18.69375	2204.10
18.69444	2204.20
18.69514	2204.20
18.69583	2202.70
18.69653	2202.50
18.69722	2204.40
18.69792	2203.20
18.69861	2203.40
18.69931	2203.60
18.70000	2205.40
18.70069	2205.50
18.70139	2203.80
18.70208	2203.40
18.70278	2203.70
18.70347	2205.30
18.70417	2204.50
18.70486	2204.50
18.70556	2203.70
18.70625	2203.40
18.70694	2204.50
18.70764	2204.40
18.70833	2204.40
18.70903	2203.70
18.70972	2203.70
18.71042	2205.00
18.71111	2204.10
18.71181	2203.50
18.71250	2204.30
18.71319	2205.60
18.71389	2204.40
18.71458	2204.70
18.71528	2205.40
18.71597	2204.60
18.71667	2204.60
18.71736	2204.90
18.71806	2204.90
18.71875	2204.30
18.71944	2204.40
18.72014	2205.00
18.72083	2205.30
18.72153	2204.80
18.72222	2205.30
18.72292	2205.90
18.72361	2205.60
18.72431	2205.10
18.72500	2204.50
18.72569	2204.50
18.72639	2205.10
18.72708	2205.10
18.72778	2205.20
18.72847	2205.40
18.72917	2205.90
18.72986	2205.40
18.73056	2205.00
18.73125	2204.50
18.73194	2204.70
18.73264	2204.60
18.73333	2204.90
18.73403	2205.20
18.73472	2206.00
18.73542	2205.80
18.73611	2206.50
18.73681	2205.50
18.73750	2205.50
18.73819	2205.30
18.73889	2205.60
18.73958	2206.30
18.74028	2207.90
18.74097	2205.60
18.74167	2205.60
18.74236	2205.60
18.74306	2206.60
18.74375	2208.30
18.74444	2206.90
18.74514	2206.10
18.74583	2205.50
18.74653	2205.70
18.74722	2205.90
18.74792	2205.30
18.74861	2208.10
18.74931	2204.70
18.75000	2204.60
18.75069	2204.40
18.75139	2204.90
18.75208	2203.90
18.75278	2205.00
18.75347	2203.80
18.75417	2203.90
18.75486	2204.10
18.75556	2203.60
18.75625	2203.30
18.75694	2203.50
18.75764	2203.50
18.75833	2203.40
18.75903	2203.20
18.75972	2203.30
18.76042	2203.00
18.76111	2203.00
18.76181	2203.00
18.76250	2203.10
18.76319	2203.20
18.76389	2203.20
18.76458	2203.00
18.76528	2202.90
18.76597	2202.90
18.76667	2203.00
18.76736	2202.80
18.76806	2202.60
18.76875	2202.60
18.76944	2202.70
18.77014	2202.80
18.77083	2202.60
18.77153	2202.50
18.77222	2202.30
18.77292	2202.30
18.77361	2202.40
18.77431	2202.30
18.77500	2202.20
18.77569	2202.30
18.77639	2202.30
18.77708	2202.30
18.77778	2202.20
18.77847	2202.30
18.77917	2202.50
18.77986	2202.50
18.78056	2202.70
18.78125	2202.70
18.78194	2202.60
18.78264	2202.80
18.78333	2203.10
18.78403	2203.30
18.78472	2203.30
18.78542	2203.00
18.78611	2203.10
18.78681	2203.40
18.78750	2204.20
18.78819	2204.70
18.78889	2204.40
18.78958	2204.00
18.79028	2205.20
18.79097	2204.80
18.79167	2204.20
18.79236	2204.60
18.79306	2204.80
18.79375	2205.30
18.79444	2205.50
18.79514	2204.70
18.79583	2205.10
18.79653	2204.30
18.79722	2204.70
18.79792	2205.20
18.79861	2205.70
18.79931	2205.00
18.80000	2205.30
18.80069	2205.60
18.80139	2205.90
18.80208	2205.00
18.80278	2204.50
18.80347	2204.40
18.80417	2204.60
18.80486	2204.70
18.80556	2205.00
18.80625	2205.60
18.80694	2206.00
18.80764	2205.90
18.80833	2205.90
18.80903	2207.10
18.80972	2208.40
18.81042	2206.80
18.81111	2209.80
18.81181	2210.20
18.81250	2210.40
18.81319	2212.10
18.81389	2213.40
18.81458	2214.70
18.81528	2215.60
18.81597	2216.80
18.81667	2217.20
18.81736	2219.00
18.81806	2221.00
18.81875	2221.40
18.81944	2222.10
18.82014	2222.80
18.82083	2223.50
18.82153	2223.50
18.82222	2224.10
18.82292	2224.90
18.82361	2224.90
18.82431	2224.50
18.82500	2224.00
18.82569	2223.90
18.82639	2223.60
18.82708	2223.10
18.82778	2222.80
18.82847	2222.50
18.82917	2222.20
18.82986	2221.50
18.83056	2220.80
18.83125	2220.20
18.83194	2219.70
18.83264	2219.20
18.83333	2218.30
18.83403	2217.40
18.83472	2216.10
18.83542	2215.20
18.83611	2214.00
18.83681	2212.80
18.83750	2211.80
18.83819	2211.40
18.83889	2211.30
18.83958	2210.80
18.84028	2210.40
18.84097	2210.00
18.84167	2209.20
18.84236	2208.70
18.84306	2208.20
18.84375	2207.60
18.84444	2207.00
18.84514	2206.60
18.84583	2206.90
18.84653	2206.60
18.84722	2206.20
18.84792	2206.20
18.84861	2206.00
18.84931	2205.90
18.85000	2210.00
18.85069	2208.50
18.85139	2213.90
18.85208	2217.60
18.85278	2217.30
18.85347	2220.70
18.85417	2222.30
18.85486	2223.50
18.85556	2225.10
18.85625	2226.10
18.85694	2226.70
18.85764	2226.40
18.85833	2227.00
18.85903	2227.00
18.85972	2227.00
18.86042	2227.00
18.86111	2227.30
18.86181	2226.60
18.86250	2226.40
18.86319	2225.60
18.86389	2226.40
18.86458	2226.70
18.86528	2228.20
18.86597	2229.50
18.86667	2230.60
18.86736	2230.80
18.86806	2231.20
18.86875	2231.70
18.86944	2231.90
18.87014	2231.90
18.87083	2231.50
18.87153	2232.20
18.87222	2231.40
18.87292	2231.20
18.87361	2231.30
18.87431	2231.20
18.87500	2229.90
18.87569	2228.60
18.87639	2228.40
18.87708	2228.80
18.87778	2228.80
18.87847	2229.10
18.87917	2229.20
18.87986	2229.10
18.88056	2228.40
18.88125	2228.40
18.88194	2227.30
18.88264	2226.60
18.88333	2225.90
18.88403	2225.20
18.88472	2224.70
18.88542	2224.40
18.88611	2223.40
18.88681	2222.40
18.88750	2221.00
18.88819	2219.80
18.88889	2218.70
18.88958	2218.10
18.89028	2217.10
18.89097	2216.50
18.89167	2215.80
18.89236	2214.70
18.89306	2214.20
18.89375	2213.50
18.89444	2213.00
18.89514	2212.50
18.89583	2212.10
18.89653	2211.40
18.89722	2210.80
18.89792	2210.50
18.89861	2210.10
18.89931	2209.70
18.90000	2209.30
18.90069	2208.90
18.90139	2208.60
18.90208	2207.80
18.90278	2207.20
18.90347	2206.80
18.90417	2206.10
18.90486	2205.90
18.90556	2205.30
18.90625	2205.30
18.90694	2204.90
18.90764	2204.90
18.90833	2204.70
18.90903	2204.70
18.90972	2204.40
18.91042	2204.40
18.91111	2204.10
18.91181	2204.30
18.91250	2204.70
18.91319	2204.60
18.91389	2204.50
18.91458	2204.70
18.91528	2204.80
18.91597	2204.60
18.91667	2204.70
18.91736	2204.60
18.91806	2204.30
18.91875	2203.80
18.91944	2203.50
18.92014	2203.30
18.92083	2203.50
18.92153	2203.10
18.92222	2203.10
18.92292	2202.90
18.92361	2202.50
18.92431	2202.10
18.92500	2202.20
18.92569	2202.30
18.92639	2202.50
18.92708	2202.60
18.92778	2202.70
18.92847	2202.90
18.92917	2202.80
18.92986	2202.80
18.93056	2202.70
18.93125	2202.50
18.93194	2202.40
18.93264	2202.20
18.93333	2202.10
18.93403	2202.00
18.93472	2202.10
18.93542	2202.10
18.93611	2202.10
18.93681	2202.20
18.93750	2202.30
18.93819	2202.30
18.93889	2202.40
18.93958	2202.30
18.94028	2202.20
18.94097	2202.10
18.94167	2202.20
18.94236	2202.50
18.94306	2202.20
18.94375	2202.10
18.94444	2202.40
18.94514	2202.20
18.94583	2201.80
18.94653	2201.90
18.94722	2202.20
18.94792	2202.30
18.94861	2202.30
18.94931	2202.50
18.95000	2202.70
18.95069	2202.90
18.95139	2202.90
18.95208	2202.80
18.95278	2203.00
18.95347	2203.00
18.95417	2202.80
18.95486	2202.90
18.95556	2202.90
18.95625	2202.80
18.95694	2202.70
18.95764	2202.60
18.95833	2202.20
18.95903	2201.90
18.95972	2201.70
18.96042	2201.70
18.96111	2202.00
18.96181	2202.00
18.96250	2202.10
18.96319	2201.50
18.96389	2201.90
18.96458	2202.10
18.96528	2202.10
18.96597	2202.40
18.96667	2202.50
18.96736	2202.50
18.96806	2202.40
18.96875	2202.50
18.96944	2202.30
18.97014	2202.40
18.97083	2202.30
18.97153	2202.00
18.97222	2201.90
18.97292	2201.90
18.97361	2201.60
18.97431	2201.60
18.97500	2201.70
18.97569	2201.70
18.97639	2201.60
18.97708	2201.60
18.97778	2202.00
18.97847	2202.00
18.97917	2202.10
18.97986	2201.90
18.98056	2202.30
18.98125	2202.70
18.98194	2202.60
18.98264	2202.80
18.98333	2202.70
18.98403	2202.90
